name,homo_energy,homo_minus_1,lumo_energy,lumo_plus_1,hl_gap,energy,f_plus_P1,f_minus_P1,f_zero_P1,f_plus_P2,f_minus_P2,f_zero_P2,f_plus_Au1,f_minus_Au1,f_zero_Au1,f_plus_Au2,f_minus_Au2,f_zero_Au2,f_plus_I,f_minus_I,f_zero_I,f_plus_C,f_minus_C,f_zero_C,IP_shift,IP,EA_shift,EA,c_Mulli_P1,c_CM5_P1,c_Mulli_P2,c_CM5_P2,c_Mulli_Au1,c_CM5_Au1,c_Mulli_Au2,c_CM5_Au2,c_Mulli_I,c_CM5_I,c_Mulli_C,c_CM5_C,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Nonpolar_Area,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,LEAmin,LEAmax,LEA_Ave,LEA_Var,Bond_Au_Au,Bond_Au_I,Bond_Au_C,Bond_C_I,Angle_C_Au_I,Bond_P_Au_1,Bond_P_Au_2,Bond_P_P,Dihedral_P_Au_Au_P,bv_Au_1,bv_Au_2,bv_P_1,bv_P_2,bv_I,bv_C,disp_area,disp_volume,disp_p_int,pyr_p_Au_1,pyr_P_angle_Au_1,pyr_p_Au_2,pyr_P_angle_Au_2,pyr_p_P_1,pyr_P_angle_P_1,pyr_p_P_2,pyr_P_angle_P_2,pyr_p_I,pyr_P_angle_I,pyr_p_C,pyr_P_angle_C,sasa_area,sasa_volume,sasa_Au_1,sasa_Au_2,sasa_P_1,sasa_P_2,sasa_I,sasa_C,Mayer_Bo,Atom_connec,h_volume,l_volume,h_shell_s,h_shell_p,h_shell_d,h_shell_f,l_shell_s,l_shell_p,l_shell_d,l_shell_f,Hirshfeld_c_P_1,Hirshfeld_c_P_2,Hirshfeld_c_Au_1,Hirshfeld_c_Au_2,Hirshfeld_c_I,Hirshfeld_c_C,Mulliken_pop_P_1,Mulliken_pop_P_2,Mulliken_pop_Au_1,Mulliken_pop_Au_2,Mulliken_pop_I,Mulliken_pop_C,Pop_type_s_Au_1,Pop_type_p_Au_1,Pop_type_d_Au_1,Pop_type_f_Au_1,Pop_type_s_Au_2,Pop_type_p_Au_2,Pop_type_d_Au_2,Pop_type_f_Au_2,Pop_type_s_C,Pop_type_p_C,Pop_type_d_C,Pop_type_f_C,Pop_type_s_I,Pop_type_p_I,Pop_type_d_I,Pop_type_f_I,Atom_d_m_X_Au_1,Atom_d_m_Y_Au_1,Atom_d_m_Z_Au_1,Atom_d_m_Au_1,Atom_d_m_X_Au_2,Atom_d_m_Y_Au_2,Atom_d_m_Z_Au_2,Atom_d_m_Au_2,Atom_d_m_X_C,Atom_d_m_Y_C,Atom_d_m_Z_C,Atom_d_m_C,Atom_d_m_X_I,Atom_d_m_Y_I,Atom_d_m_Z_I,Atom_d_m_I,d_m_X,d_m_Y,d_m_Z,Hirshfeld_ob_h_Au_1,Hirshfeld_ob_h_Au_2,Hirshfeld_ob_h_C,Hirshfeld_ob_h_I,Hirshfeld_ob_l_Au_1,Hirshfeld_ob_l_Au_2,Hirshfeld_ob_l_C,Hirshfeld_ob_l_I
29_PXP_cat_ts_0,-12.7189,-12.7243,-11.2127,-10.0034,1.5061,-113.448040458847,0.044,0.083,0.064,0.061,0.069,0.046,0.074,0.036,0.055,0.009,0.029,0.019,0.134,0.052,0.093,0.058,-0.001,0.028,4.8455,10.3485,4.8455,4.9693,0.09573,-0.13358,0.0938,-0.14774,0.1006,0.26491,0.12265,0.30455,-0.03013,-0.04251,-0.06118,-0.10625,75,1091.84684,-0.381927,110,-0.29812,0.083807,18.9,13.19,13.16,6.13,12.845,4.526933288662424,75.0,8.234,12.047,13.13,14.45,0.3646503646503646,0.8774593150352198,1.895585,9.356007,13.129688,46.188971,274.8384,4653.21741,2.6294,-68.43364,49.49136,2033.1084,1107.39864,925.70976,-0.00021721,0.01994615,-0.02433803,0.00108412,0.18391937,0.02196607,0.59717691,54.84,45.16,10.67312,16.63638,0.53480495,0.00224521,-20.97888,3.2596,-0.00344,0.020224,2.873943250559467,2.6486075780881544,2.22206383326586,2.494701152468987,60.874239143955926,2.3189176832879017,2.2289036762855945,2.788392727579087,-26.373567343628704,0.850068719716735,0.7188373555721208,0.9570094111069698,0.9362711982855012,0.3535454714871412,0.7957976146105106,657.6954477675446,783.2065706978055,26.341058813041617,0.2372124382233446,4.598975869207328,0.0330957799330328,3.1096549072389488,0.9033461855006244,7.113005282555375,0.873584145309854,6.751075861924182,1.7074250803488646,15.047923728309367,1.9844574004903448,8.028056873911796,784.1352673095367,1521.0170322734516,0.0,9.559801490430768,0.0,0.0,58.81132910218403,0.2600060750003096,,,93.8102,62.8767,8.82,58.641,32.539,0.0,9.684,78.695,11.621,0.0,0.16973848,0.18882619,0.48740272,0.41006255,-0.06683147,-0.2177771,0.09572665,0.09379653,0.10059676,0.1226454,-0.0301318,-0.06117843,0.773,0.5553,9.5711,0.0,0.8423,0.4579,9.5772,0.0,1.194,2.8672,0.0,0.0,2.0268,4.9564,0.0469,0.0,-0.42987,0.016323,0.077275,0.437065,-0.047494,-0.092771,-0.160076,0.191014,-0.20744,0.053526,-0.007312,0.214359,-0.31288,0.137439,-0.03308,0.343334,0.027395,1.221939,-1.754496,18.644,21.274,3.803,19.032,8.834,5.647,23.636,24.268
2_PXP_cat_ts_0,-13.0404,-13.0516,-11.4658,-10.1581,1.5746,-66.710867972161,0.057,0.066,0.062,0.049,0.057,-0.01,0.106,0.055,0.081,0.016,0.046,0.031,0.184,0.098,0.141,0.085,0.005,0.045,4.8455,11.1304,4.8455,5.1569,0.09007,-0.1507,0.08532,-0.17202,0.0938,0.24465,0.10819,0.27619,-0.03205,-0.04419,-0.0762,-0.121,48,825.61351,-0.379312,66,-0.29104,0.0882719999999999,69.2,14.63,16.94,6.38,26.7875,24.7995175104275,48.0,7.076,10.035,10.377,14.012,0.4070415988844992,0.9901074053137366,1.453286,6.812349,14.703554,35.970843,220.1783,3075.99027,3.0077,-72.75453,48.00586,1409.81883,798.05406,611.76477,0.0013315,0.03057744,-0.03682015,0.00143314,0.20413078,0.03312796,0.90576758,30.97,69.03,10.3638,16.58613,0.52801517,0.00358168,-17.90557,3.35519,-0.0165286,0.022299,2.8736862315471834,2.648195186429941,2.223803419785409,2.4926640976052634,60.80674223792507,2.3619431455468853,2.256581151433613,3.012392669378821,-46.26608699779938,0.8189118989936638,0.646943719716735,0.8562418468132688,0.7982377469250839,0.3436859392471114,0.7825312150577711,464.3808500350785,518.6515589607043,24.09808390596383,0.0543015772804014,3.915836292118309,0.0252273641744026,3.0383601563772222,0.9154798460727468,7.258878002659419,0.8933039260232055,6.94314820313423,1.7071637568605356,15.046619657106104,1.9859183026171048,8.02850230002883,576.2224677539176,1040.731621791292,0.0,21.07956228224691,0.0,0.0,60.61136978206723,0.2300053740387395,,,101.37746,71.38397,6.098,65.629,28.273,0.0,11.492,76.783,11.725,0.0,0.13477056,0.14285198,0.45498691,0.36993601,-0.07900841,-0.23641034,0.09007488,0.08531962,0.09380064,0.10818837,-0.03205352,-0.0761964,0.7524,0.5919,9.5619,0.0,0.8097,0.5175,9.5646,0.0,1.1955,2.8807,0.0,0.0,2.0258,4.9522,0.054,0.0,-0.496609,0.071275,0.087489,0.509269,-0.150897,-0.071371,-0.140008,0.217867,-0.206414,0.097463,0.017067,0.228904,-0.313692,0.213693,-0.021798,0.380187,0.054211,0.253774,-1.632474,18.955,15.626,5.307,25.89,11.231,8.853,26.663,26.833
30_PXP_cat_ts_0,-13.0073,-13.0162,-11.3557,-10.2034,1.6515,-95.144915241741,0.072,0.072,0.072,0.034,0.046,0.0,0.082,0.051,0.067,0.014,0.039,0.027,0.15,0.081,0.115,0.061,0.002,0.031,4.8455,10.814,4.8455,5.1153,0.19986,0.0146,0.40257,0.29535,0.12101,0.28088,0.13764,0.30882,-0.02189,-0.03409,-0.05995,-0.10441,57,967.68173,-0.38116,90,-0.296917,0.084243,65.56,13.99,13.56,7.54,25.1625,23.462487480017973,57.0,8.069,11.35,11.799,15.66,0.4035146486639697,0.9703804684595364,1.865399,8.352476,12.571129,38.180384,270.9802,3688.87162,2.9396,-65.62815,40.97893,1800.05651,966.66217,833.39433,-0.00178356,0.02012152,-0.02719148,0.00097654,0.18729451,0.02358332,0.63660448,47.61,52.39,10.433,18.39525,0.53212785,0.00347869,-21.32715,3.81964,-0.0408997,0.028517,2.8743826414321894,2.645608227424887,2.223149120505384,2.493145714659893,60.872029871538444,2.3279331240404804,2.2705237408225654,2.8444541380451893,-41.60271715345909,0.7643321375326128,0.6293328363771897,0.8718319045844204,0.7837308982482296,0.3383456019381289,0.778268263138278,584.6469299488009,624.8981569677572,25.399874753378317,0.048882371562735,3.721360919574028,0.0562611937529879,3.569961907485282,0.9009782465010332,7.068997363403371,0.9330517142021684,7.546948257527329,1.707145137112012,15.04595352538294,1.9860543833792887,8.027151765806893,720.1932888065653,1301.066050904282,5.8498785270941385,22.929523867738222,0.0,0.0,64.00144639584728,0.2800065423080319,,,98.23076,67.10035,6.626,62.591,30.783,0.0,9.597,79.018,11.385,0.0,0.25990169,0.40801229,0.45818293,0.37569325,-0.06542771,-0.21595178,0.19986211,0.40256681,0.12101447,0.13763504,-0.0218901,-0.05994845,0.7619,0.5872,9.5299,0.0,0.769,0.5372,9.5561,0.0,1.1929,2.867,0.0,0.0,2.027,4.9476,0.0473,0.0,-0.540778,0.063014,-0.010289,0.544534,-0.120181,-0.087752,-0.163603,0.221156,-0.188926,0.095066,0.000189,0.211496,-0.300944,0.230598,-0.053963,0.382955,0.063508,0.475135,-1.257568,20.645,17.207,4.971,22.219,10.869,8.856,22.782,23.794
31_PXP_cat_ts_0,-12.6264,-12.6619,-11.062,-9.749,1.5644,-161.5580279299,0.03,0.059,0.044,0.024,0.05,-0.011,0.095,0.024,0.06,0.018,0.03,0.024,0.165,0.039,0.102,0.076,0.0,0.038,4.8455,9.9049,4.8455,4.6553,0.37658,0.30811,0.37778,0.3075,0.15795,0.34088,0.17984,0.39296,-0.06362,-0.07603,-0.07013,-0.11439,93,1278.9712,-0.369092,148,-0.279171,0.0899209999999999,49.53,13.7,18.34,11.76,23.332500000000003,15.31291836163179,93.0,8.732,13.138,13.437,17.129,0.3919320885960095,0.9808176820888688,2.306769,9.995278,9.39225,56.110974,595.684,5558.91032,2.5782,-75.54304,27.3775,2497.23742,1413.04501,1084.1924,-0.0031645,0.01507735,-0.02693938,0.0009483,0.0950965,0.02084654,0.55041361,53.34,46.66,10.03141,18.04607,0.53799399,0.00217185,-25.68019,3.60472,-0.0120751,0.02307,2.874112028357632,2.645295190587236,2.221290572519762,2.4949302306731718,60.9465352300871,2.347163042507592,2.2529354736362985,2.845245325260566,-38.29246737898713,0.9065586563548268,0.8422766026835632,0.941867778606038,0.9139314666418188,0.3935252049944092,0.823984345881476,815.3800171606413,944.6959079603492,27.547943298869388,0.1736585715532228,3.3446517489456524,0.03780397880537,2.780910342496829,0.9469756891296112,7.75314991515483,0.9510228420020213,7.849175248194109,1.7073095390190598,15.046016679263309,1.9842026166291096,8.02695969381453,888.7362231947226,1803.5134400587087,0.0,1.6599655307651695,0.0,0.0,48.98110694482187,0.2500058413464485,,,97.62971,70.88238,6.567,61.798,31.635,0.0,11.189,76.899,11.912,0.0,0.39713795,0.42542337,0.47008664,0.43953683,-0.09568508,-0.23048749,0.37658222,0.37778479,0.15795328,0.17983979,-0.06361939,-0.07013109,0.7143,0.5385,9.5892,0.0,0.7635,0.4561,9.6006,0.0,1.194,2.8761,0.0,0.0,2.0258,4.9793,0.0585,0.0,-0.424811,0.058905,0.185555,0.467295,-0.029569,-0.003692,-0.092609,0.097285,-0.205296,0.099323,0.028891,0.229883,-0.290907,0.190562,0.012067,0.347975,-0.991195,-0.225197,-1.749609,19.15,17.865,4.757,22.924,10.303,5.114,29.104,28.347
32_PXP_cat_ts_0,-13.0814,-13.0975,-11.4817,-11.4752,1.5997,-73.29739199837,0.078,0.037,0.057,0.076,0.042,0.019,0.041,0.036,0.038,0.01,0.028,0.019,0.092,0.073,0.083,0.028,0.002,0.015,4.8455,10.8659,4.8455,5.673,0.11691,-0.08778,0.1168,-0.09346,0.13569,0.28627,0.13472,0.29199,0.02108,0.00888,-0.01481,-0.05912,46,887.66286,-0.395669,72,-0.325524,0.070145,11.96,14.94,5.81,11.08,10.9475,3.2930485495965587,46.0,7.99,9.559,11.678,15.519,0.4222167809337251,0.9711514392991238,1.361348,6.625017,7.006073,48.431514,213.9537,3215.14407,3.0938,-56.98316,24.59108,1636.87451,1073.17738,563.69712,0.00027875,0.01347024,-0.02483547,0.00084936,0.0628654,0.01729923,0.47304633,60.81,39.19,11.10286,15.98799,0.52373526,0.00198322,-16.15049,3.05579,-0.0384603,0.01844,2.874120988636809,2.645654055651421,2.2232929421106884,2.4929795123010563,60.86511003719268,2.3568173483250487,2.2904880073842318,3.143669182619398,-45.79793111781581,0.7390397875512486,0.5884271338054416,0.8206298919120387,0.7691425177040626,0.3385144893775624,0.7608495620573984,530.9582090431383,551.6521270366867,24.86791749927246,0.0026275681630597,4.254333814683714,0.0463742746712062,2.1026116271269406,0.9176393825636836,7.517791835818153,0.9154515120401502,7.470351243944091,1.707135206502513,15.0461652587293,1.9862373433770812,8.027615650821291,675.1731226884261,1178.5652776414688,6.099873335944312,28.22941381536197,0.0099999716421435,0.0,63.95144526585052,0.2600060750003096,,,85.43793,72.13626,11.577,51.337,37.085,0.0,7.586,81.628,10.786,0.0,0.20867583,0.22407297,0.50889141,0.40125558,-0.00129094,-0.15938961,0.11690998,0.11679585,0.13569342,0.13472119,0.02108384,-0.01481337,0.765,0.5752,9.5242,0.0,0.814,0.4787,9.5725,0.0,1.1865,2.8283,0.0,0.0,2.0304,4.9195,0.0291,0.0,-0.500738,0.02514,0.069676,0.506187,-0.023231,-0.145355,-0.194181,0.243668,-0.145523,0.075716,0.010183,0.164358,-0.268707,0.2257,-0.052664,0.354849,-0.607096,1.441403,-2.526127,17.157,29.32,3.197,14.443,7.19,6.011,9.783,10.178
33_PXP_cat_ts_0,-13.1214,-13.1291,-11.4434,-10.3648,1.678,-97.225492244786,0.073,0.043,0.058,0.046,0.051,0.058,0.075,0.033,0.054,0.012,0.02,0.016,0.142,0.065,0.104,0.059,0.002,0.03,4.8455,10.715,4.8455,5.2686,0.08473,-0.14658,0.21124,0.123,0.11112,0.27059,0.12621,0.29912,-0.01329,-0.02547,-0.05382,-0.0981,60,995.73987,-0.296294,94,-0.305276,-0.0089819999999999,63.49,13.89,11.97,10.46,24.9525,22.282816670026257,60.0,7.646,11.449,12.042,14.178,0.3763837638376384,0.9271514517394716,1.806592,8.200455,12.060835,29.643095,242.4053,3921.34861,2.8455,-64.38581,51.75954,1854.25539,1156.17393,698.08146,0.00240217,0.01956353,-0.02602076,0.00109745,0.18883196,0.02152062,0.59850138,51.77,48.23,10.63613,16.99447,0.53057772,0.00235768,-19.07402,3.27556,-0.017011,0.02024,2.8742138631190386,2.645899934800944,2.223548399515487,2.492941345347744,60.8570994687604,2.32204134364896,2.2557610530245578,2.924890571374968,-33.38831799965572,0.7699112467387254,0.6572633246366009,0.894311405143496,0.8594448844576966,0.3381883619083116,0.7868873462541931,597.3866401319335,666.7630884138854,26.11752421556649,0.1189403099538599,4.735962119197317,0.1290503760190965,3.39118964369496,0.8788017611787835,6.765042273617922,0.8909783039916168,6.923302621412405,1.7071371060226537,15.0460669917748,1.9861832827287769,8.027267956962229,720.1648389647603,1340.7904850251314,4.869898876401451,16.949648040041986,0.0,0.0,63.921444587852456,0.2600060750003096,,,98.28197,63.5166,6.854,62.124,31.022,0.0,10.538,78.091,11.37,0.0,0.16342517,0.32932293,0.45972726,0.38557879,-0.05628682,-0.2082541,0.08472685,0.21123919,0.11111582,0.1262052,-0.01329419,-0.05382487,0.766,0.5885,9.5344,0.0,0.7928,0.5342,9.5469,0.0,1.1917,2.8621,0.0,0.0,2.0272,4.9413,0.0448,0.0,-0.572974,-0.026236,0.039187,0.574911,-0.06089,-0.156636,-0.191587,0.254849,-0.194551,0.05508,0.003581,0.202229,-0.331191,0.17881,-0.059145,0.380997,0.008832,0.96448,-1.82025,20.113,17.607,4.854,22.195,10.962,9.334,21.24,21.709
34_PXP_cat_ts_0,-12.8256,-12.8451,-11.2931,-10.1341,1.5325,-90.141620830744,0.033,0.051,0.042,0.071,0.054,-0.008,0.071,0.039,0.055,0.008,0.034,0.021,0.137,0.076,0.107,0.059,0.003,0.031,4.8455,10.7914,4.8455,5.1585,0.08795,-0.13464,0.08066,-0.16448,0.098,0.2365,0.12412,0.29386,-0.0077,-0.0196,-0.05657,-0.10165,62,949.75263,-0.387104,88,-0.303493,0.0836109999999999,62.27,14.57,12.77,6.36,23.9925,22.309191351324237,61.0,7.831,10.861,10.921,15.157,0.4103251306207531,0.9677563529561996,1.664176,7.25622,13.102204,34.712448,249.8632,3853.05963,2.7622,-69.09453,42.36529,1748.55087,1090.46446,658.08642,0.00143667,0.02058162,-0.03028697,0.00123479,0.1493455,0.02392055,0.65944982,45.02,54.98,10.65879,16.42002,0.53123666,0.00250259,-19.63492,3.14245,-0.0057995,0.019408,2.873120938623755,2.651499683749705,2.2243642332285787,2.492761793500621,60.7460696467544,2.416469855099864,2.2431957454467653,3.067204601432585,-33.77700362231543,0.7676108833395453,0.6748276183376817,0.894882128214685,0.8703818020872158,0.3383456019381289,0.7888615821841223,565.526520901723,648.9113277290029,24.774872419424803,0.1257473821656179,4.647700219386336,0.0193964441235535,3.6346077545189415,0.900566254871416,7.104257540054152,0.8810531908297077,6.794209116853976,1.7073152510569305,15.048239918630042,1.9857884858956216,8.029294236024146,715.3647830316772,1311.3238118936663,4.759901160507375,13.169726530227315,0.0,0.0,63.931444813851805,0.2700063086541708,,,97.38785,65.18298,7.968,58.688,33.344,0.0,10.711,77.579,11.71,0.0,0.14674772,0.17102102,0.44835557,0.39639712,-0.04824428,-0.21083123,0.08795291,0.08066194,0.09800087,0.12411664,-0.00770008,-0.05657341,0.7437,0.5862,9.5721,0.0,0.8225,0.4936,9.5598,0.0,1.1934,2.8631,0.0,0.0,2.0274,4.9341,0.0462,0.0,-0.538548,-0.015758,0.024235,0.539323,-0.01765,-0.176106,-0.221005,0.283139,-0.196301,0.06396,-0.003598,0.20649,-0.324882,0.183237,-0.067395,0.379033,0.052227,0.996081,-1.937647,18.823,20.941,4.169,22.616,10.579,8.177,22.745,22.642
35_PXP_cat_ts_0,-12.9377,-12.9564,-11.3902,-10.8587,1.5475,-110.07412972054,0.062,0.039,0.05,0.06,0.063,-0.0,0.053,0.017,0.035,0.013,0.021,0.017,0.106,0.046,0.076,0.041,0.0,0.021,4.8455,10.4383,4.8455,5.4086,0.19978,0.02674,0.20386,0.02135,0.1309,0.28605,0.18077,0.3582,0.00656,-0.00574,-0.03513,-0.07949,64,1051.75688,-0.395997,104,-0.320197,0.0757999999999999,6.58,14.35,6.85,7.41,8.7975,3.2196845730599137,64.0,8.356,9.98,12.736,15.447,0.4047637764326704,0.9243058879846816,1.803217,8.462575,8.253032,37.603105,133.6097,4100.51462,2.8742,-58.83219,37.18173,1981.12557,1176.52403,804.60154,0.00089246,0.01660166,-0.02207824,0.00080413,0.13693003,0.01867522,0.51227829,57.55,42.45,11.06102,17.68005,0.53501798,0.00190611,-23.34197,4.78525,-0.0227383,0.026131,2.87394355201407,2.646054283817593,2.223116122460045,2.493242422863498,60.86728511103552,2.3459467565013115,2.274276267732484,2.864587261010237,-43.32596674778784,0.7810927599701827,0.6745830227357436,0.8326616660454715,0.8381301248602311,0.3486768542676108,0.757704761461051,641.0938761669327,700.4541947618386,26.17820979457524,0.7912089314397299,6.244115972334218,0.1203195416405694,3.892658020335424,0.9638896348617746,8.140658116031476,0.9400514515715503,7.761925507888307,1.7071889518648498,15.04669031040799,1.9859835611688463,8.027518326858981,781.415349176642,1445.0823332959776,0.0299993770620222,21.02956332047688,0.0,0.0,58.79132865018533,0.2800065423080319,,,87.03053,61.6806,11.488,53.652,34.86,0.0,6.806,82.664,10.531,0.0,0.23995921,0.26455304,0.51955252,0.42293969,-0.02367356,-0.18634152,0.19977877,0.20386121,0.13090115,0.1807717,0.00655546,-0.03513449,0.7482,0.5921,9.5287,0.0,0.7989,0.4707,9.5496,0.0,1.1888,2.8463,0.0,0.0,2.0281,4.9283,0.037,0.0,-0.403755,0.09068,0.123123,0.431741,-0.159958,-0.187235,-0.18477,0.307869,-0.159145,0.090764,0.020095,0.184307,-0.26551,0.233538,-0.016623,0.353994,-0.363086,1.40854,-1.886105,16.442,27.868,3.43,16.374,7.019,5.607,14.939,15.627
36_PXP_cat_ts_0,-12.7655,-12.7727,-11.1864,-10.265,1.579,-128.799222640497,0.056,0.058,0.057,0.07,0.047,0.004,0.061,0.029,0.045,0.009,0.027,0.018,0.119,0.051,0.085,0.048,-0.0,0.024,4.8455,10.4129,4.8455,5.1144,0.15282,-0.007,0.14739,-0.02336,0.12275,0.2826,0.1369,0.31462,-0.00972,-0.02187,-0.04989,-0.09479,85,1150.97596,-0.388175,124,-0.306458,0.0817169999999999,50.4,13.9,9.9,4.44,19.66,18.06260778514553,68.0,8.018,12.899,14.163,15.382,0.3624069361982848,0.959216762284859,1.856041,8.75228,11.951912,35.911452,245.0766,5130.56577,2.5139,-65.48945,25.7147,2360.49713,1577.13612,783.36101,0.00068098,0.01318152,-0.02448628,0.00091772,0.0688658,0.01671564,0.46077428,61.42,38.58,10.81106,16.19202,0.5344185,0.00172751,-18.77169,3.11831,0.0012253,0.018746,2.873874337910157,2.6472920211841755,2.2229504550083043,2.4935375727566926,60.85562987904101,2.333320888582183,2.249194532488108,2.8002977597659258,-32.99950914563644,0.8097803298546403,0.6780015374580693,0.9394509411106968,0.915562103988073,0.3388522642564294,0.7889431140514349,761.1673268995474,871.1539587439371,26.490646413360167,0.1790197152797472,4.269109944516594,0.0468143835969295,2.604103156043438,0.9170091582804976,7.269528429261679,0.8662588343518571,6.620289577336332,1.7072303381999596,15.046675914045244,1.9855206070473828,8.028285619358897,880.3355366626421,1712.065229389048,0.0099997923540132,16.80965094708589,0.0,0.0,62.86142063192124,0.2600060750003096,,,93.99156,59.70609,8.885,57.763,33.352,0.0,8.096,80.722,11.182,0.0,0.24778685,0.26027365,0.49104328,0.40414923,-0.05065706,-0.20303512,0.15282398,0.14739059,0.12275249,0.13689745,-0.00972035,-0.04988817,0.7578,0.5711,9.5484,0.0,0.8232,0.4798,9.5601,0.0,1.1915,2.8584,0.0,0.0,2.027,4.9408,0.0418,0.0,-0.463213,0.043391,0.085193,0.472977,-0.096349,-0.124052,-0.172148,0.233039,-0.184016,0.081693,0.001761,0.201343,-0.30222,0.205222,-0.046247,0.368228,-0.098042,1.111353,-1.905952,18.996,22.072,4.001,19.828,7.902,5.986,19.55,20.592
37_PXP_cat_ts_0,-12.9101,-12.9184,-11.331,-10.4841,1.5791,-119.704767670309,0.057,0.052,0.055,0.073,0.044,0.008,0.057,0.031,0.044,0.009,0.028,0.018,0.114,0.055,0.084,0.045,0.0,0.023,4.8455,10.4806,4.8455,5.1887,0.1523,-0.00774,0.14712,-0.0239,0.12215,0.28106,0.13865,0.31727,-0.00683,-0.01896,-0.04906,-0.09398,73,1173.76508,-0.390842,115,-0.309107,0.081735,8.88,13.89,9.75,4.5,9.255,3.3346251663417887,73.0,7.808,13.074,13.143,14.152,0.3505660283881195,0.90625,1.892546,9.294726,11.025157,36.442188,403.7031,4748.2124,2.7701,-63.7815,28.99109,2196.28187,1479.88274,716.39913,0.00211952,0.01531752,-0.02514391,0.00091742,0.08725728,0.01786288,0.50403007,56.71,43.29,10.90928,16.26822,0.53049162,0.00202775,-18.59479,4.14389,0.0033067,0.0195,2.873834106370176,2.647500678766264,2.223331582479271,2.4931731168812603,60.83789575860372,2.337045704364347,2.249544110734864,2.808405868397458,-34.28233524582933,0.8082312243756988,0.6813443440178905,0.9390199869549012,0.9161502981736862,0.3386833768169959,0.7887451080879613,707.7362942860595,805.6066011996166,27.116660142405784,0.1638683233871189,4.105756580646775,0.0412081149235161,2.5137944028054298,0.9184839995753707,7.288132080821746,0.8623779527318123,6.574568858354279,1.7071941949844804,15.046464907284436,1.98554406220982,8.028358280186136,836.1466727439667,1603.4795898279574,0.0399991694160355,16.5496563458817,0.0,0.0,62.92142198791736,0.2600060750003096,,,94.04454,59.10919,8.817,57.902,33.281,0.0,8.023,80.78,11.197,0.0,0.24652761,0.260885,0.48998925,0.4072758,-0.04795578,-0.20218358,0.1523036,0.14711915,0.12214606,0.13865231,-0.00683476,-0.04905658,0.7582,0.5705,9.5492,0.0,0.8228,0.4793,9.5592,0.0,1.1912,2.8578,0.0,0.0,2.027,4.9382,0.0416,0.0,-0.459195,0.045372,0.087127,0.469585,-0.107652,-0.127122,-0.168074,0.236639,-0.181249,0.085563,0.005355,0.200502,-0.29943,0.21236,-0.041111,0.369385,-0.133181,1.136408,-1.90385,18.919,22.019,4.062,19.881,7.813,5.912,19.364,20.455
38_PXP_cat_ts_0,-11.9963,-12.7858,-0.4123107,-10.3098,0.7768,-120.487008701481,0.056,0.036,0.046,0.063,0.032,0.06,0.063,0.018,0.04,0.009,0.02,0.014,0.122,0.03,0.076,0.049,-0.0,0.024,4.8455,10.2377,4.8455,5.106,0.15061,-0.00372,0.14627,-0.02813,0.1215,0.27838,0.14015,0.31808,-0.00873,-0.02125,-0.04976,-0.09485,80,1103.92104,-0.38839,116,-0.305995,0.082395,42.78,13.86,9.72,4.96,17.83,14.7451042722661,80.0,7.822,11.148,13.656,14.75,0.3729079233453001,0.9428534901559704,1.7869,9.378475,12.186512,35.725093,296.7101,4826.92647,2.5628,-66.03042,26.05964,2178.76803,1333.06587,845.70217,-0.00078496,0.01529765,-0.02613571,0.00093721,0.09040222,0.01969312,0.53074468,55.52,44.48,10.80096,16.40076,0.53400645,0.00168381,-18.64614,3.14754,-0.001052,0.019834,2.873729419478119,2.648359578440993,2.223257277768473,2.4931903984445327,60.82417294173744,2.351367498338932,2.246969061493166,2.796317106771069,-33.01705207826264,0.8288995527394707,0.6927063920983973,0.9282868989936638,0.916249301155423,0.3694267144986954,0.7836901323145732,703.5836532076094,818.6459859614536,26.294335066063788,0.1770641336568015,4.294802423210278,0.0244394498109828,2.8887740122964387,0.9164331680790788,7.255559923160009,0.8856641287981246,6.859272901159084,1.7072214202868248,15.046958904387548,1.985748963987517,8.02900743504079,818.3351075329622,1589.9191683493011,0.0,12.559739196632892,0.0,0.0,51.55116502665511,0.2500058413464485,,,94.4752,58.33726,8.72,57.738,33.542,0.0,8.327,80.381,11.292,0.0,0.24462639,0.25617883,0.50016998,0.41858494,-0.04010049,-0.20326745,0.15060511,0.14626565,0.12150051,0.14014867,-0.00873238,-0.04975962,0.7569,0.5618,9.5598,0.0,0.8271,0.4745,9.5583,0.0,1.192,2.8578,0.0,0.0,2.0272,4.9385,0.043,0.0,-0.429188,0.066646,0.070517,0.440019,-0.08408,-0.115575,-0.160139,0.214642,-0.1819,0.083924,-0.016005,0.200966,-0.282737,0.201956,-0.053564,0.351561,-0.004953,1.252719,-2.040406,19.089,21.677,4.026,20.018,7.717,5.811,19.665,20.275
